 已授权发明专利数量,已授权实用新型专利数量,已授权软著数量,成立年限,注册资本,参保人数,区域,营业收入,营业利润,股东企业成立年限,股东企业参保人数,股东企业注册资本,企业总的股东的数量,企业股东中个人股东的数量,企业股东发明专利数量,企业股东实用新型专利数量,企业股东软著数量,收入规模
0,0,0,18,2000,111,0,,,,,,5,5,45,13,0,5
4,28,0,7,5001,34,0,,,,,,2,2,16,28,0,5
0,0,0,9,2200,57,0,88500000,3450000,24,14,50000000,1,0,12,14,0,0
0,0,0,3,38,0,0,,,122,,,17,14,0,0,0,0
17,19,0,24,500,42,1,,,,,,2,2,143,19,0,0
0,0,0,11,1020,45,0,,,,,,7,7,19,0,0,5
0,0,0,8,850,42,0,,,33,0,170370000,1,0,0,22,0,0
0,0,0,23,700,74,1,,,,,,2,2,5,3,0,0
2,32,0,11,800,214,0,,,,,,4,4,7,32,0,5
2,20,0,13,630,41,1,,,,,,17,17,2,20,0,0
0,0,0,11,200,24,0,,,,,,1,1,7,18,0,0
0,0,0,8,200,0,0,,,,,,2,2,0,0,0,0
0,0,0,2,50,1,1,,,,,,1,1,0,0,0,0
22,25,0,7,200,78,0,,,16,185,40386000,2,1,29,25,0,5
0,0,0,29,1100,71,1,,,,,,2,2,12,30,0,5
0,0,0,32,7611,292,1,,,2,1,500000000,1,0,15,36,0,5
0,31,0,11,939,88,0,,,20,287,113700000,2,1,1,31,0,5
0,16,0,18,300,81,1,,,,,,2,2,3,16,0,5
0,0,2,8,100,0,1,,,,,,2,2,0,0,2,0
0,0,0,2,100,0,0,,,,,,1,1,0,0,0,0
0,0,0,2,100,0,0,,,,,,1,1,0,0,0,0
0,0,0,3,10,0,1,,,,,,2,2,0,0,0,0
0,0,0,7,10000,24,0,,,8,0,50000000,5,0,0,9,0,0
0,0,0,3,50,0,0,,,,,,2,2,0,0,0,0
0,0,0,3,10,0,1,,,,,,2,2,0,0,0,0
0,0,0,3,10,0,0,,,,,,1,1,0,0,0,0
0,0,0,2,200,0,0,,,,,,1,1,0,0,0,0
0,0,4,2,100,0,0,,,,,,1,1,0,0,4,0
0,0,0,12,300,0,0,,,,,,4,4,3,5,0,0
0,0,0,4,10,0,0,,,,,,1,1,0,0,0,0
0,0,0,5,300,0,0,,,,,,1,1,0,0,0,0
0,0,0,7,10000,74,0,,,,,,2,0,0,0,0,5
2,11,0,18,120,37,1,,,,,,3,3,3,11,0,4
0,0,2,22,120,22,0,,,15,23,5000000,1,0,2,15,2,6
8,7,0,16,12000,275,0,,,32,43,2300000000,4,0,50,67,0,0
56,6,2,21,1000,60,1,,,,,,3,3,80,6,2,0
0,0,0,9,1000,30,1,,,,,,2,2,1,18,0,0
2,4,0,7,100,39,1,,,,,,2,2,4,4,0,1
0,0,0,7,400,0,0,,,,,,9,9,2,1,0,0
0,19,12,13,1980,150,0,,,,,,2,2,3,19,12,5
2,22,0,11,2000,22,0,,,,,,19,19,2,22,0,5
2,8,0,11,4000,27,1,32760000,6620000,33,,594240000,2,0,2,8,0,0
0,0,0,15,30,0,1,,,,,,3,3,25,0,0,0
24,10,0,7,3000,0,0,,,,,,1,1,27,10,0,0
0,0,2,15,500,23,0,,,,,,2,2,2,13,2,0
0,0,0,10,20,0,1,,,,,,3,3,0,0,0,0
0,0,0,6,500,0,0,,,,,,1,1,3,6,0,0
0,39,2,8,5000,216,1,,,6,0,5000000,5,3,5,39,2,4
0,0,0,7,500,0,0,,,,,,3,3,20,0,0,0
0,8,5,18,1500,12,1,,,,,,2,2,0,8,5,0
0,0,0,21,197,289,1,,,,,,13,13,13,44,0,0
0,0,0,2,100,0,1,,,,,,2,2,0,0,0,0
11,4,0,14,200,15,1,,,18,41,80000000,3,2,14,4,0,0
0,0,0,7,2000,0,0,,,9,0,100000000,5,4,0,0,0,0
12,36,12,20,20100,287,1,,,19,0,15000000,2,0,21,36,12,0
4,0,0,7,100,0,0,,,,,,2,2,24,0,0,0
0,21,0,12,50,44,1,,,,,,2,2,0,21,0,0
0,0,0,8,500,23,1,,,,,,3,3,16,5,0,0
2,31,20,7,10161,65,1,,,15,57,3684640000,1,0,13,31,20,0
0,0,0,12,100,6,1,,,,,,3,3,6,6,0,0
0,0,8,18,300,6,1,,,,,,2,2,0,7,8,0
0,0,1,10,1000,114,0,,,,,,2,2,2,5,1,0
0,0,0,2,100,0,1,,,,,,2,2,0,0,0,0
0,0,0,8,50,41,1,,,,,,2,2,6,15,0,0
0,0,0,2,1000,0,1,,,,,,2,2,0,0,0,0
0,0,0,18,2580,14,1,,,,,,2,2,16,27,0,4
0,0,0,5,50,0,1,,,,,,3,2,0,0,0,0
0,0,0,2,10,0,1,,,,,,1,1,0,0,0,0
0,0,0,2,30,0,0,,,,,,1,1,0,0,0,0
0,0,17,11,310,13,1,,,,,,3,3,8,23,17,0
0,0,0,15,200,121,1,,,,,,3,3,5,27,0,5
0,0,0,15,300,150,0,,,,,,3,3,2,21,0,0
4,0,0,9,1897,78,0,,,,,,2,2,26,0,0,5
2,0,0,11,680,43,0,,,,,,3,3,2,0,0,0
0,35,0,13,1160,268,1,,,,,,3,3,6,35,0,5
0,0,0,12,2000,293,1,,,19,320,104880000,1,0,1,12,0,0
4,0,0,11,5000,160,0,,,,,,3,3,6,1,0,0
0,0,0,14,1500,219,0,,,,,,2,2,4,10,0,0
0,0,0,3,100,0,0,,,,,,2,2,0,0,0,0
0,0,0,27,1000,147,1,,,,,,2,2,8,11,0,5
0,0,0,15,3700,36,1,,,18,14,22000000,2,1,1,8,0,0
2,5,0,13,360,15,0,,,,,,4,4,2,5,0,0
0,0,0,8,200,0,0,,,,,,2,2,32,9,0,0
0,0,0,22,1000,12,1,,,,,,1,1,0,0,0,0
0,0,0,21,215,106,1,,,,,,4,4,31,5,0,0
0,0,5,16,1000,50,1,,,,,,2,2,3,8,5,0
0,0,0,10,300,0,1,,,,,,2,2,0,0,0,0
2,4,0,16,150,52,1,,,,,,2,2,2,4,0,5
0,0,0,2022,700,0,1,,,,,,0,0,0,0,0,0
0,0,0,2,100,0,1,,,,,,1,1,0,0,0,0
0,0,1,29,5866,87,1,,,6,15,10000000,3,1,3,21,1,0
0,0,0,10,50,12,0,,,,,,2,2,8,11,0,0
8,0,0,15,300,42,0,,,19,67,120700000,1,0,68,21,0,0
0,26,0,8,1500,55,0,,,,,,2,2,0,26,0,0
0,0,0,8,8500,0,0,,,4,0,500000,1,0,29,111,0,0
0,0,6,6,75000,734,1,,,11,721,250000000,2,0,91,55,6,5
4,0,0,23,37,0,1,,,,,,2,2,30,0,0,0
0,0,0,10,500,90,0,,,,,,3,3,0,11,0,0
0,0,0,7,10,0,0,,,,,,1,1,0,0,0,0
0,0,0,2,200,0,0,,,,,,2,2,0,0,0,0
0,0,0,12,350,19,1,,,,,,6,6,3,9,0,0
0,15,0,22,800,38,1,,,10,0,10000000,2,1,0,15,0,0
1,12,0,18,1380,68,0,,,,,,2,2,26,12,0,0
0,0,0,8,2000,0,0,,,,,,2,2,5,18,0,0
0,0,0,2,50,0,0,,,,,,1,1,0,0,0,0
0,0,0,2,500,0,1,,,,,,4,4,0,0,0,0
0,0,3,9,500,0,1,,,,,,5,5,4,5,3,0
0,0,6,17,50,16,1,,,,,,3,3,0,20,6,1
13,0,0,21,200,279,0,,,,,,2,2,27,0,0,0
0,0,0,2,160,0,0,,,,,,2,2,0,0,0,0
0,0,2,18,5000,36,0,,,,,,2,2,2,5,2,3
0,0,0,15,100,14,0,,,,,,2,2,2,8,0,0
6,3,1,8,40250,101,0,,,8,0,600000,4,1,11,3,1,0
2,11,1,15,2000,43,1,,,,,,9,9,7,11,1,0
0,0,0,6,602.3809,11,1,,,,,,6,4,0,12,0,0
0,0,0,2022,1000,0,0,,,,,,0,0,0,0,0,0
0,0,0,11,5000,144,0,,,,,,8,6,2,27,0,5
0,0,0,8,1000,0,0,,,8,0,600000,2,0,0,8,0,0
1,21,0,7,500,596,0,,,12,868,43270000,1,0,2,21,0,0
0,0,0,16,50,3,1,,,,,,2,2,45,5,0,0
4,27,0,7,2379,156,0,,,,,,1,0,7,27,0,0
2,14,0,7,1331.4,386,0,,,,,,1,0,8,14,0,0
24,20,0,10,500,305,0,,,,,,3,3,28,20,0,5
0,0,0,3,100,0,1,,,,,,2,2,0,0,0,0
2,20,0,6,2600,145,0,,,5,6,500000000,4,0,3,27,0,5
4,15,21,6,5000,41,0,46282600,-806200,,,,3,3,12,15,21,0
0,0,0,11,260,0,0,,,,,,2,2,2,6,0,0
0,0,8,7,10000,2,1,,,,,,1,1,0,0,8,0
0,0,13,8,500,4,1,,,,,,2,2,5,2,13,0
0,0,0,15,20000,469,0,,,,,,4,3,7,25,0,5
0,0,0,2,500,0,0,,,,,,4,4,0,0,0,0
34,7,0,27,3000,113,1,,,,,,4,4,39,7,0,0
0,10,8,7,10000,43,1,,,,,,2,1,0,10,8,0
2,11,0,9,1000,0,0,,,,,,2,2,4,11,0,0
0,0,0,2022,600,0,1,,,,,,0,0,0,0,0,0
0,0,0,8,500,0,0,,,,,,2,2,16,6,0,0
0,0,0,18,900,4,1,,,,,,4,4,1,11,0,0
0,0,2,6,10,2,1,,,,,,3,3,0,3,2,0
0,5,10,7,100,9,1,,,,,,2,2,0,5,10,0
0,0,1,18,5000,17,1,,,,,,2,2,1,24,1,0
0,23,0,9,9508.74,161,0,,,28,0,114400000,2,1,8,23,0,1
18,20,0,13,1750,57,1,,,,,,4,4,29,20,0,0
0,0,0,8,15,0,1,,,,,,2,2,0,0,0,0
0,0,0,8,210,0,0,,,,,,0,0,0,0,0,0
0,0,0,12,200,2,0,,,,,,4,4,3,0,0,0
4,15,0,8,500,100,0,,,15,130,10000000,1,0,2,15,0,0
0,0,0,13,1000,70,0,,,,,,5,5,5,26,0,0
0,0,0,13,1000,11,0,,,,,,1,1,0,0,0,0
0,12,0,14,500,0,0,,,,,,3,3,0,12,0,0
0,0,8,6,200,11,1,,,,,,2,2,5,14,8,0
0,0,0,5,200,0,0,,,,,,1,1,0,0,0,0
0,0,0,2022,500,0,0,,,,,,0,0,0,0,0,0
0,0,0,20,1800,35,1,,,37,172,1285700000,1,0,1,9,0,5
0,0,0,2,200,2,0,,,,,,2,2,0,0,0,0
0,0,0,6,100,0,1,,,,,,2,2,0,0,0,0
0,0,0,2,200,0,1,,,,,,1,1,0,0,0,0
0,0,0,7,500,25,1,,,,,,2,2,5,7,0,0
0,0,0,2,50,0,1,,,,,,2,2,0,0,0,0
0,0,0,5,200,1,1,,,,,,3,3,0,0,0,1
0,0,0,15,200,8,1,,,,,,4,4,14,13,0,0
0,17,0,10,2400,50,0,,,,,,18,14,0,17,0,3
2,18,0,14,1500,19,0,,,,,,2,2,19,18,0,4
0,4,0,21,1200,163,1,90794500,-17226800,27,51,82270000,1,0,0,19,0,0
0,0,0,8,1000,18,1,,,,,,2,2,0,0,0,0
4,6,0,13,500,8,1,,,,,,3,3,12,3,0,0
2,3,0,14,6300,40,0,,,5,65,180000000,2,1,10,3,0,6
0,0,0,7,100,0,1,,,,,,0,0,5,2,0,0
0,0,2,14,500,0,1,,,,,,2,2,1,16,2,0
2,7,0,28,1199,34,1,,,,,,2,2,2,7,0,0
4,0,0,11,20,20,0,,,,,,2,2,106,3,0,0
0,0,0,2022,1100,0,0,,,,,,0,0,0,0,0,0
0,0,5,41,30000,1668,1,,,24,855,1814500000,2,0,145,164,5,5
42,56,0,14,30000,1896,1,,,38,965,2997680000,1,0,88,54,0,5
0,0,0,9,200,1,0,,,,,,2,2,11,0,0,0
2,10,8,9,480,7,1,,,,,,5,5,4,10,8,0
0,0,14,22,5000,73,1,,,,,,2,2,1,0,14,5
0,0,0,14,3,4,1,,,,,,1,1,11,36,0,0
0,0,9,9,500,16,1,,,24,,118880000,3,0,0,2,9,0
0,0,52,8,2000,39,1,,,18,328,135460000,3,0,2,0,52,0
6,4,21,14,80000,633,1,,,25,4,2552080000,1,0,54,75,21,5
0,0,0,6,100,0,0,,,,,,1,1,0,0,0,0
0,0,1,12,50,0,1,,,15,28,10000000,2,1,0,0,1,0
0,0,2,8,100,1,1,,,,,,1,1,0,0,2,0
0,0,8,7,3000,0,1,,,7,0,6000000,2,0,0,1,8,0
0,0,0,9,10,0,1,,,,,,1,1,0,0,0,0
0,0,0,6,12,0,0,,,,,,2,2,0,0,0,0
0,1,13,12,1080,24,1,,,,,,3,3,14,14,13,2
0,0,1,13,500,0,1,,,,,,2,2,0,0,1,0
0,0,14,9,1000,0,1,,,,,,2,2,0,0,14,0
0,0,14,19,300,5,1,,,,,,3,3,0,0,14,0
0,0,0,7,10,1,1,,,,,,1,1,0,0,0,0
0,0,0,2,200,0,1,,,,,,0,0,0,0,0,0
2,15,0,9,3000,0,0,,,,,,3,3,7,15,0,0
0,0,6,9,13,11,1,,,,,,2,2,0,0,6,0
0,0,32,14,1000,19,1,,,,,,3,3,5,0,32,6
0,0,7,17,100,0,1,,,,,,2,2,0,0,7,0
0,0,6,9,10,1,1,,,,,,1,1,0,0,6,0
0,0,6,15,40,0,1,,,,,,2,1,0,0,6,0
0,0,35,14,50,76,1,,,,,,2,1,4,0,35,0
0,0,36,9,200,6,1,,,,,,1,1,3,2,36,6
0,0,18,8,300,0,1,,,,,,1,1,0,0,18,0
2,0,16,8,300,5,1,,,,,,2,2,8,3,16,6
0,0,9,9,100,1,1,,,,,,2,2,0,0,9,0
2,0,0,18,2000,34,0,,,,,,2,2,35,14,0,3
0,0,16,7,111,0,1,,,6,0,1000000,6,3,0,0,16,0
2,0,3,6,500,3,0,,,,,,2,2,14,0,3,0
0,0,0,2,100,0,1,,,,,,2,2,0,0,0,0
0,0,21,8,180,46,1,,,,,,2,2,0,0,21,0
0,0,18,8,1000,88,1,,,,,,2,1,0,0,18,0
0,0,12,10,100,0,1,,,,,,2,2,0,0,12,0
0,0,0,9,13.7,0,1,,,,,,2,2,0,0,0,0
0,0,4,10,1000,0,0,,,19,25,75820000,1,0,0,0,4,0
0,0,22,8,500,16,1,,,,,,2,2,0,0,22,6
0,0,6,6,10000,0,1,,,,,,2,2,0,0,6,0
0,0,1,13,200,0,1,,,,,,4,4,0,0,1,0
0,0,22,14,1000,52,1,,,,,,2,2,0,4,22,0
0,0,0,4,3000,0,0,,,,,,1,1,0,0,0,0
0,0,0,8,1000,25,0,,,,,,2,2,11,11,0,0
0,0,21,7,3000,18,1,,,,,,2,2,0,0,21,1
0,0,12,8,8,0,1,,,,,,2,2,0,0,12,0
0,0,13,19,3160,47,1,,,,,,2,2,7,16,13,5
0,0,3,8,627,3,1,,,,,,2,2,2,0,3,0
4,0,27,7,6534,96,1,,,,,,1,0,5,0,27,0
0,0,16,7,100,0,1,,,,,,2,2,2,0,16,0
0,0,0,6,300,0,0,,,,,,2,2,10,7,0,0
4,0,3,8,208,0,1,,,,,,2,2,6,1,3,0
0,0,0,7,150,30,1,,,5,0,1050000,2,0,16,12,0,0
0,0,24,19,1000,11,1,,,,,,3,3,0,0,24,0
0,0,36,20,100,49,1,,,,,,10,10,1,0,36,0
0,17,3,26,5000,435,1,,,,,,4,3,6,17,3,5
0,0,0,25,150,45,0,94526000,142500,6,0,5000000,3,2,15,0,0,0
0,0,8,11,1000,7,1,,,,,,2,2,0,0,8,0
0,0,14,7,1063,0,1,,,23,513,102240000,5,0,0,0,14,0
0,0,26,6,500,20,1,,,4,0,5000000,3,2,0,0,26,6
0,0,0,5,25,0,1,,,,,,3,1,0,0,0,0
0,0,36,27,580,270,1,,,,,,11,10,0,0,36,5
0,0,19,8,500,29,1,,,,,,7,7,0,0,19,0
0,0,10,9,100,1,1,,,,,,1,1,0,0,10,0
0,0,16,9,2000,23,1,,,13,674,187050000,1,0,0,12,16,5
0,0,0,9,50,7,1,,,,,,2,2,2,3,0,0
0,0,0,2,50,0,0,,,,,,1,1,0,0,0,0
0,0,0,12,208,15,1,,,,,,2,2,0,0,0,0
0,0,20,7,10000,24,0,,,13,53,1031000000,1,0,1,0,20,0
0,0,0,11,200,0,0,,,,,,2,2,39,0,0,0
0,0,0,18,3900,0,0,,,14,0,50000000,1,0,2,0,0,0
0,0,0,17,500,0,0,,,,,,2,2,0,0,0,0
0,16,27,17,1000,19,1,,,,,,3,2,2,16,27,2
0,0,0,31,100,0,0,,,,,,2,2,2,6,0,0
0,0,0,9,50,0,1,,,,,,1,1,0,0,0,0
0,0,0,32,8000,3,0,,,,,,3,3,4,3,0,0
0,0,0,10,300,2,1,,,,,,3,3,4,0,0,0
0,0,0,7,1000,42,1,,,5,0,1000000,3,1,1,9,0,0
0,0,0,2022,100,0,0,,,,,,0,0,0,0,0,0
0,0,11,7,100,2,1,,,,,,4,4,2,5,11,0
0,0,5,5,6355.535,92,1,,,18,179,21020000,1,0,7,14,5,5
0,0,0,7,1100,14,0,,,8,10,12220000,1,0,5,0,0,0
0,11,71,13,5200,73,1,,,,,,4,4,10,11,71,5
0,0,9,7,5000,178,1,,,19,37,20000000,2,0,3,6,9,5
0,0,0,6,500,87,1,,,24,801,10000000,1,0,4,4,0,2
0,3,24,7,1000,0,1,,,,,,2,1,0,3,24,1
6,16,0,16,200,130,0,,,,,,2,2,12,16,0,5
2,0,0,20,150,3,0,,,20,21,37810000,3,2,2,0,0,0
0,0,7,14,180,0,1,,,,,,4,4,0,0,7,0
0,0,5,11,1000,7,1,,,,,,2,2,1,13,5,0
0,0,0,8,5000,107,1,,,23,368,1500000000,4,0,5,7,0,0
0,0,0,11,2010,13,1,,,,,,2,2,0,20,0,0
0,0,0,17,3000,22,1,,,,,,2,2,4,19,0,3
0,0,0,10,500,0,1,,,,,,2,2,3,0,0,0
0,0,0,3,50,0,1,,,,,,2,2,0,0,0,0
0,0,12,22,1000,52,1,,,,,,10,7,0,0,12,0
0,0,0,20,650,130,1,,,,,,2,2,22,6,0,0
0,0,0,6,10,0,1,,,,,,2,2,3,0,0,0
0,0,2,6,1000,0,1,,,,,,2,2,0,0,2,0
0,0,0,9,55.6,0,1,,,,,,3,3,0,0,0,0
0,0,6,9,500,0,1,,,,,,1,1,0,0,6,0
0,0,0,9,50,0,1,,,,,,1,1,0,0,0,0
0,0,0,3,300,0,0,,,,,,1,1,0,0,0,0
0,0,0,5,10,1,0,,,,,,1,1,0,0,0,0
0,0,0,14,100,8,1,,,,,,5,5,0,0,0,6
0,0,0,3,500,5,0,,,,,,4,4,0,0,0,6
0,0,0,3,100,0,1,,,,,,2,2,0,0,0,0
20,46,6,27,1000,33,1,,,,,,3,3,35,46,6,0
0,0,0,17,5755,2940,1,,,23,2422,100000000,4,0,6,12,0,0
0,0,0,9,50,2,1,,,,,,2,2,0,0,0,0
0,0,0,9,300,570,1,,,22,234,500000000,1,0,2,6,0,0
0,0,0,22,500,18,1,,,,,,2,2,0,0,0,0
0,0,0,18,1000,0,0,,,20,0,31800000,1,0,2,0,0,0
0,45,0,19,300,156,0,,,,,,2,2,33,45,0,0
0,0,0,6,10,0,1,,,,,,2,2,0,0,0,0
0,0,0,4,20,0,0,,,,,,1,1,0,0,0,0
0,0,0,15,100,19,1,,,,,,2,2,6,18,0,0
0,0,4,27,200,13,1,,,,,,2,2,0,0,4,0
0,0,5,12,500,15,1,,,19,75,2164940000,1,0,2,1,5,0
0,0,0,11,8893,483,1,,,22,323,2614000000,1,0,8,7,0,0
0,0,0,2022,5500,0,0,,,,,,0,0,0,0,0,0
0,0,27,10,720,0,1,,,28,994,915320000,6,5,3,1,27,0
0,0,0,11,1000,0,0,,,,,,2,2,0,0,0,0
0,0,0,11,1000,196,0,,,,,,5,5,11,18,0,0
0,0,0,19,50,98,1,,,,,,3,3,0,0,0,0
0,0,0,21,1000,24,1,,,,,,3,3,2,5,0,1
0,0,0,9,50,9,1,,,,,,2,2,0,0,0,0
0,0,0,6,1000,6,1,,,,,,4,4,0,0,0,0
0,0,0,20,1000,318,1,,,,,,2,2,2,3,0,5
0,0,0,11,650,0,0,,,,,,3,2,15,15,0,0
0,0,0,19,1229,0,0,,,28,103,100000000,3,0,0,0,0,0
0,0,1,8,200,0,0,,,,,,1,1,0,0,1,0
0,0,0,8,4500,0,0,,,,,,1,1,0,0,0,0
0,0,0,10,1050,3,0,,,,,,6,5,1,10,0,0
0,0,0,2022,500,0,0,,,,,,0,0,0,0,0,0
0,0,0,3,100,0,1,,,,,,4,4,0,0,0,0
24,0,0,8,300,2,1,,,,,,2,2,94,0,0,0
0,0,0,8,10,0,0,,,,,,2,2,28,0,0,0
0,0,2,11,1500,0,0,,,,,,2,2,0,0,2,0
0,0,1,9,14,0,0,,,,,,1,1,0,0,1,0
0,0,9,3,50,0,1,,,,,,2,2,0,1,9,0
0,0,0,8,500,0,0,,,,,,2,2,0,0,0,0
0,0,0,10,246,0,0,,,,,,0,0,11,0,0,0
0,0,0,8,1000,0,0,,,,,,2,2,2,12,0,0
0,0,0,7,2800,1,0,,,,,,2,2,0,0,0,0
0,0,0,10,100,0,0,,,,,,5,5,4,0,0,0
0,0,0,7,1000,28,0,,,,,,13,13,5,0,0,4
0,0,0,14,6600,78,0,,,,,,5,5,0,0,0,5
0,0,0,6,150,0,0,,,,,,2,2,0,0,0,0
2,0,0,15,2000,109,0,,,18,34,50000000,3,1,7,8,0,0
0,0,0,8,2000.002,5,0,,,8,0,5000000,4,2,7,0,0,0
2,0,0,11,100,8,0,800000,380000,,,,1,1,21,0,0,0
0,0,0,9,300,0,0,,,,,,2,2,2,0,0,0
0,0,0,14,456,5,0,,,,,,3,2,2,2,0,0
0,0,0,16,66,5,0,,,,,,3,3,25,0,0,0
0,0,1,22,600,52,1,,,,,,1,1,0,1,1,0
0,0,0,2,10,0,1,,,,,,1,1,0,0,0,0
0,0,0,16,10,0,0,,,,,,2,2,25,0,0,0
0,0,0,2,50,0,1,,,,,,2,2,0,0,0,0
0,0,0,11,10,0,0,,,,,,5,4,9,0,0,0
0,0,0,8,100,6,0,,,,,,2,2,79,0,0,0
0,0,0,2,1000,0,1,,,,,,2,2,0,0,0,0
0,0,0,27,64,0,0,,,,,,3,3,8,0,0,0
0,0,0,27,3850,157,1,,,,,,1,1,4,18,0,5
0,0,0,27,500,86,0,,,,,,2,2,5,17,0,5
4,6,0,40,5000,104,0,,,42,10,84290000,18,1,7,6,0,0
0,14,0,19,15001,100,0,,,,,,2,2,21,14,0,0
0,0,0,2,500,0,0,,,,,,1,1,0,0,0,0
0,0,0,30,1000,22,0,,,,,,2,2,10,5,0,0
0,0,0,9,50,0,0,,,,,,2,2,0,0,0,0
0,0,0,23,10,0,0,,,,,,1,1,0,0,0,0
0,0,0,8,100,0,0,,,,,,3,3,5,0,0,0
0,0,0,2,100,0,1,,,,,,1,1,0,0,0,0
1,7,0,17,50,12,0,,,,,,2,2,2,7,0,6
0,0,0,8,500,0,0,,,,,,2,2,0,0,0,0
0,0,0,10,400,150,0,,,,,,3,3,25,10,0,5
0,0,0,15,200,36,0,,,,,,2,2,1,10,0,0
0,0,0,2022,10,0,1,,,,,,0,0,0,0,0,0
0,0,0,16,47,28,0,,,,,,2,2,0,0,0,3
0,0,0,8,1000,77,0,,,,,,3,3,2,5,0,5
0,0,0,9,10,0,0,,,,,,1,1,0,0,0,0
0,0,0,22,56.8,0,0,,,,,,2,2,0,0,0,0
0,0,0,7,1000,0,0,,,,,,1,1,0,0,0,0
0,9,0,7,600,8,0,,,,,,2,2,0,9,0,2
0,0,0,9,300,0,0,,,,,,3,3,9,0,0,0
0,0,7,18,2000,41,0,,,,,,2,1,10,5,7,0
57,15,0,13,500,52,0,,,,,,2,2,79,15,0,0
0,0,0,6,200,0,0,,,,,,1,1,0,0,0,0
0,0,1,6,100,5,0,,,,,,4,4,0,0,1,0
0,0,0,9,200,0,0,,,,,,1,1,11,2,0,0
4,0,0,15,1000,339,0,,,,,,2,2,58,7,0,0
0,0,0,3,500,0,0,,,3,79,10000000,1,0,1,2,0,0
0,10,0,9,50,33,0,,,,,,2,2,2,10,0,2
0,0,0,9,20,0,0,,,,,,3,3,0,4,0,0
0,0,0,14,2580,132,0,,,22,2704,64660000,1,0,5,0,0,0
0,0,0,7,5000,7,0,,,,,,3,3,5,8,0,0
0,0,0,21,1150,410,1,,,,,,2,2,36,12,0,5
0,0,0,20,500,11,0,,,,,,2,2,6,5,0,0
0,0,1,3,100,2,1,,,,,,1,1,0,0,1,0
0,0,0,8,300,5,0,,,,,,1,1,61,4,0,0
0,0,0,6,150,0,0,,,,,,1,1,0,0,0,0
0,0,0,7,10,0,0,,,,,,1,1,0,0,0,0
3,7,3,23,10000,299,0,,,23,645,110630000,1,0,11,7,3,5
0,0,0,25,2000,64,1,,,15,12,50000000,1,0,7,12,0,0
0,0,0,8,200,0,1,,,,,,3,3,1,2,0,0
38,0,0,6,1000,575,0,,,18,36,1189710000,1,0,52,0,0,0
10,11,0,8,5000,53,0,,,,,,10,10,10,11,0,0
0,29,0,15,1000,0,0,,,,,,2,2,5,29,0,0
0,0,0,11,1000,2,0,,,,,,2,2,16,30,0,0
0,0,1,7,2000,0,1,,,,,,3,3,0,0,1,0
0,1,0,8,5000,115,0,,,17,,100000000,4,0,0,1,0,0
0,0,0,15,15080,4,0,,,,,,1,1,2,0,0,0
0,0,0,9,10,5,0,,,,,,1,1,12,1,0,0
0,0,4,6,100,1,1,,,,,,1,1,0,0,4,0
127,269,10,33,59424,0,1,,,15,57,3684640000,1,0,211,266,10,5
0,0,0,2,500,0,1,,,,,,1,1,0,0,0,0
0,0,0,3,50,0,0,,,,,,1,1,0,0,0,0
0,0,0,2,300,0,1,,,,,,2,2,0,0,0,0
0,0,0,3,50,0,1,,,,,,1,1,0,0,0,0
0,0,16,6,500,0,1,,,,,,1,1,0,0,16,0
0,0,0,21,1500,213,1,,,12,0,11250000,5,4,43,9,0,5
0,0,4,7,2088,46,0,,,,,,3,3,2,13,4,1
0,7,2,10,10090,39,0,,,16,5,15300000,1,0,1,7,2,5
0,7,0,12,500,55,0,,,,,,9,9,5,7,0,0
0,16,0,8,50,16,0,,,,,,2,2,2,16,0,0
0,0,0,15,50,62,0,,,,,,7,7,10,9,0,6
4,7,0,9,200,29,0,,,12,54,45420000,1,0,6,7,0,3
0,0,0,10,2000,78,0,,,,,,4,4,2,0,0,0
0,0,0,10,500,63,0,,,,,,7,7,64,0,0,0
0,0,0,7,50,0,0,,,,,,2,2,0,0,0,0
0,0,0,2022,3000,0,0,,,,,,0,0,0,0,0,0
0,0,0,24,1118,75,0,,,,,,19,18,0,0,0,0
0,0,0,10,1000,6,0,,,,,,3,3,0,0,0,2
0,0,0,2,200,0,0,,,,,,2,2,0,0,0,0
0,0,0,3,200,1,1,,,,,,2,2,0,0,0,0
0,0,0,2,30,0,0,,,,,,2,2,0,0,0,0
0,0,0,9,1000,6,1,,,,,,5,5,6,7,0,0
0,0,0,4,1000,0,1,,,,,,3,3,0,0,0,0
0,0,0,8,500,0,0,,,,,,2,2,5,0,0,0
0,0,0,2,50,0,1,,,,,,2,2,0,0,0,0
0,0,5,12,1000,0,0,,,,,,2,1,0,6,5,0
32,0,0,8,200,0,1,,,,,,1,1,92,0,0,0
0,0,0,24,30,23,1,,,,,,1,1,0,0,0,0
0,0,3,6,2000,10,1,,,10,25,20000000,1,0,14,13,3,0
0,0,2,20,6000,248,1,,,22,28,343650000,1,0,2,27,2,0
0,0,0,6,7254.9,30,0,,,,,,10,6,19,34,0,0
0,3,30,7,1000,13,1,,,,,,5,5,1,3,30,0
0,3,3,6,2000,9,0,,,8,11,5000000,2,0,0,7,3,0
0,0,0,11,200,10,1,,,,,,2,2,1,22,0,0
0,0,0,12,500,0,1,,,,,,2,2,5,2,0,0
0,0,0,3,100,0,0,,,,,,1,1,0,0,0,6
0,7,0,7,300,5,1,,,,,,3,3,3,7,0,0
